,Start,End,Start_r,End_r,Mean_Z-Score,Median_Z-Score,Sequence_id
1051,22750,22800,0.7653490328006728,0.767031118587048,0.5841104732258064,0.2216375,AY278488.2
1052,22800,22850,0.767031118587048,0.768713204373423,1.8932594873015878,2.19347,AY278488.2
1053,22850,22900,0.768713204373423,0.7703952901597981,3.131331648524591,0.4136393,AY278488.2
1054,22900,22950,0.7703952901597981,0.7720773759461732,0.3808674767741935,0.2702718,AY278488.2
1055,22950,23000,0.7720773759461732,0.7737594617325484,2.404295413492063,0.3830786,AY278488.2
1056,23000,23050,0.7737594617325484,0.7754415475189235,2.0660872939790322,1.22729275,AY278488.2
1057,23050,23100,0.7754415475189235,0.7771236333052985,2.1862693018338715,0.44486899999999996,AY278488.2
1058,23100,23150,0.7771236333052985,0.7788057190916736,0.7277321263934426,0.1110391,AY278488.2
1059,23150,23200,0.7788057190916736,0.7804878048780488,0.5260696237377049,0.2797748,AY278488.2
1060,23200,23250,0.7804878048780488,0.7821698906644239,2.8813904180645156,2.3784475,AY278488.2
1061,23250,23300,0.7821698906644239,0.783851976450799,1.437525662622951,0.3257102,AY278488.2
1062,23300,23350,0.783851976450799,0.7855340622371741,4.372577160327868,3.22164,AY278488.2
1063,23350,23400,0.7855340622371741,0.7872161480235492,2.5989774636507934,0.4531671,AY278488.2
1064,23400,23450,0.7872161480235492,0.7888982338099243,3.9024279793650796,2.896598,AY278488.2
1065,23450,23500,0.7888982338099243,0.7905803195962994,0.9618615349180327,0.4115426,AY278488.2
1066,23500,23550,0.7905803195962994,0.7922624053826746,0.8932043584126983,0.2929062,AY278488.2
1067,23550,23600,0.7922624053826746,0.7939444911690496,0.945517352375,0.28838640000000004,AY278488.2
1068,23600,23650,0.7939444911690496,0.7956265769554247,5.668116851612903,2.887152,AY278488.2
1069,23650,23700,0.7956265769554247,0.7973086627417998,6.749129782295082,2.550516,AY278488.2
1070,23700,23750,0.7973086627417998,0.798990748528175,17.308041593846156,5.003212,AY278488.2
1071,23750,23800,0.798990748528175,0.80067283431455,12.292898485888891,3.284233,AY278488.2
1072,23800,23850,0.80067283431455,0.8023549201009251,0.26436255321311475,0.1731292,AY278488.2
1073,23850,23900,0.8023549201009251,0.8040370058873002,1.086866814262295,0.1788762,AY278488.2
1074,23900,23950,0.8040370058873002,0.8057190916736754,2.3654415075384616,2.231755,AY278488.2
1075,23950,24000,0.8057190916736754,0.8074011774600505,16.715614495409838,0.4605538,AY278488.2
1076,24000,24050,0.8074011774600505,0.8090832632464255,2.489500485245902,2.061493,AY278488.2
1077,24050,24100,0.8090832632464255,0.8107653490328006,2.0168833,0.4538668,AY278488.2
1078,24100,24150,0.8107653490328006,0.8124474348191758,1.2380211231147538,0.3431088,AY278488.2
1079,24150,24200,0.8124474348191758,0.8141295206055509,0.21243173857142858,0.2128164,AY278488.2
1080,24200,24250,0.8141295206055509,0.815811606391926,0.7747722550819672,0.2607756,AY278488.2
1081,24250,24300,0.815811606391926,0.8174936921783011,2.6044307890769227,2.515596,AY278488.2
1082,24300,24350,0.8174936921783011,0.8191757779646762,2.9036422853125003,2.306045,AY278488.2
1083,24350,24400,0.8191757779646762,0.8208578637510513,2.558620409508196,0.4424283,AY278488.2
1084,24400,24450,0.8208578637510513,0.8225399495374264,1.813120271639344,0.4585944,AY278488.2
1085,24450,24500,0.8225399495374264,0.8242220353238016,0.6258753021311474,0.2914417,AY278488.2
1086,24500,24550,0.8242220353238016,0.8259041211101766,2.4455230905409833,0.3991038,AY278488.2
1087,24550,24600,0.8259041211101766,0.8275862068965517,5.593450295238095,2.357749,AY278488.2
1088,24600,24650,0.8275862068965517,0.8292682926829268,14.671438170491802,3.498646,AY278488.2
1089,24650,24700,0.8292682926829268,0.830950378469302,2.9646128853125,2.9512935000000002,AY278488.2
1090,24700,24750,0.830950378469302,0.832632464255677,1.6010873627868851,0.4706318,AY278488.2
1091,24750,24800,0.832632464255677,0.8343145500420521,0.6687877331147541,0.3626966,AY278488.2
1092,24800,24850,0.8343145500420521,0.8359966358284272,0.6285504682539681,0.3016078,AY278488.2
1093,24850,24900,0.8359966358284272,0.8376787216148024,1.1503909659677418,0.44468830000000004,AY278488.2
1094,24900,24950,0.8376787216148024,0.8393608074011775,1.3848846980952383,0.4410998,AY278488.2
1095,24950,25000,0.8393608074011775,0.8410428931875525,0.37495704729508195,0.2211875,AY278488.2
1096,25000,25050,0.8410428931875525,0.8427249789739276,0.4959116425781249,0.19403895,AY278488.2
1097,25050,25100,0.8427249789739276,0.8444070647603028,0.7194275604918032,0.2710831,AY278488.2
1098,25100,25150,0.8444070647603028,0.8460891505466779,4.540626774920634,0.4523671,AY278488.2
1099,25150,25200,0.8460891505466779,0.847771236333053,10.81817822770492,0.4766165,AY278488.2
1100,25200,25250,0.847771236333053,0.8494533221194281,1.8765102822580653,0.48439620000000005,AY278488.2
1101,25250,25300,0.8494533221194281,0.8511354079058032,1.5572521798412697,0.3284633,AY278488.2
1102,25300,25350,0.8511354079058032,0.8528174936921783,1.7118768106557378,0.3838497,AY278488.2
1103,25350,25400,0.8528174936921783,0.8544995794785534,1.0883226709677418,0.4421698,AY278488.2
1104,25400,25450,0.8544995794785534,0.8561816652649286,2.104006419365079,0.4270614,AY278488.2
1105,25450,25500,0.8561816652649286,0.8578637510513036,0.5307084875409838,0.2359872,AY278488.2
1106,25500,25550,0.8578637510513036,0.8595458368376787,5.6780482198387086,2.115857,AY278488.2
1107,25550,25600,0.8595458368376787,0.8612279226240538,8.526332488769231,4.487565,AY278488.2
1108,25600,25650,0.8612279226240538,0.862910008410429,5.705044087723077,0.4726856,AY278488.2
1109,25650,25700,0.862910008410429,0.864592094196804,16.402209505081967,0.4210846,AY278488.2
1110,25700,25750,0.864592094196804,0.8662741799831791,15.828585137692306,2.16305,AY278488.2
1111,25750,25800,0.8662741799831791,0.8679562657695542,0.4203849037704918,0.2173413,AY278488.2
1112,25800,25850,0.8679562657695542,0.8696383515559294,2.88534830125,0.28351325,AY278488.2
1113,25850,25900,0.8696383515559294,0.8713204373423045,2.626852658888889,0.4408342,AY278488.2
1114,25900,25950,0.8713204373423045,0.8730025231286795,1.846276575230769,0.4073567,AY278488.2
1115,25950,26000,0.8730025231286795,0.8746846089150546,6.073320325245902,2.240629,AY278488.2
1116,26000,26050,0.8746846089150546,0.8763666947014298,0.6935080245161293,0.32660849999999997,AY278488.2
1117,26050,26100,0.8763666947014298,0.8780487804878049,8.21706360483871,4.672288,AY278488.2
1118,26100,26150,0.8780487804878049,0.87973086627418,3.974164869952381,2.30743,AY278488.2
1119,26150,26200,0.87973086627418,0.8814129520605551,2.007183707936508,0.4972825,AY278488.2
1120,26200,26250,0.8814129520605551,0.8830950378469302,42.129394774062504,3.865479,AY278488.2
1121,26250,26300,0.8830950378469302,0.8847771236333053,13.538038167704917,0.2985646,AY278488.2
1122,26300,26350,0.8847771236333053,0.8864592094196804,0.2096059807580645,0.18905865,AY278488.2
1123,26350,26400,0.8864592094196804,0.8881412952060556,0.5611327388360656,0.2097013,AY278488.2
1124,26400,26450,0.8881412952060556,0.8898233809924306,0.17998688983606562,0.1547797,AY278488.2
1125,26450,26500,0.8898233809924306,0.8915054667788057,0.3647147448387097,0.2200895,AY278488.2
1126,26500,26550,0.8915054667788057,0.8931875525651808,1.5137186526229511,0.4071826,AY278488.2
1127,26550,26600,0.8931875525651808,0.894869638351556,2.8085224303125003,2.645434,AY278488.2
1128,26600,26650,0.894869638351556,0.896551724137931,1.9464821096774194,2.234223,AY278488.2
1129,26650,26700,0.896551724137931,0.8982338099243061,8.304375066774194,0.49312015,AY278488.2
1130,26700,26750,0.8982338099243061,0.8999158957106812,2.83675993852459,2.23574,AY278488.2
1131,26750,26800,0.8999158957106812,0.9015979814970564,2.4637541492063493,2.320183,AY278488.2
1132,26800,26850,0.9015979814970564,0.9032800672834315,4.658080064615384,3.656034,AY278488.2
1133,26850,26900,0.9032800672834315,0.9049621530698065,3.088591823809524,2.440901,AY278488.2
1134,26900,26950,0.9049621530698065,0.9066442388561816,12.068643076,3.765225,AY278488.2
1135,26950,27000,0.9066442388561816,0.9083263246425568,3.1154890775806448,0.4787432,AY278488.2
1136,27000,27050,0.9083263246425568,0.9100084104289319,2.5260519490769227,0.4270614,AY278488.2
1137,27050,27100,0.9100084104289319,0.911690496215307,0.328796271114754,0.247542,AY278488.2
1138,27100,27150,0.911690496215307,0.913372582001682,0.18469267367741932,0.1473954,AY278488.2
1139,27150,27200,0.913372582001682,0.9150546677880572,0.13343264290163936,0.1142145,AY278488.2
1140,27200,27250,0.9150546677880572,0.9167367535744323,0.6905127933225805,0.21174285,AY278488.2
1141,27250,27300,0.9167367535744323,0.9184188393608074,1.4057102918064515,0.40253865,AY278488.2
1142,27300,27350,0.9184188393608074,0.9201009251471826,2.9847297306451614,2.534105,AY278488.2
1143,27350,27400,0.9201009251471826,0.9217830109335576,2.9605750665573773,2.015751,AY278488.2
1144,27400,27450,0.9217830109335576,0.9234650967199327,9.7637139765625,3.3218535,AY278488.2
1145,27450,27500,0.9234650967199327,0.9251471825063078,16.909199434444435,3.200376,AY278488.2
1146,27500,27550,0.9251471825063078,0.926829268292683,0.6873820991803278,0.2195249,AY278488.2
1147,27550,27600,0.926829268292683,0.928511354079058,0.5278671284307692,0.1677826,AY278488.2
1148,27600,27650,0.928511354079058,0.9301934398654331,0.9592013638709677,0.185217,AY278488.2
1149,27650,27700,0.9301934398654331,0.9318755256518082,0.6301557785937499,0.13865585,AY278488.2
1150,27700,27750,0.9318755256518082,0.9335576114381834,0.6995375504918034,0.2256786,AY278488.2
1151,27750,27800,0.9335576114381834,0.9352396972245585,11.289071717868854,0.4462401,AY278488.2
1152,27800,27850,0.9352396972245585,0.9369217830109335,24.031088326984133,6.74372,AY278488.2
1153,27850,27900,0.9369217830109335,0.9386038687973086,2.4594703828125,0.37735615,AY278488.2
1154,27900,27950,0.9386038687973086,0.9402859545836838,1.9223635306349205,2.114488,AY278488.2
1155,27950,28000,0.9402859545836838,0.9419680403700589,16.435530134918032,0.4996996,AY278488.2
1156,28000,28050,0.9419680403700589,0.943650126156434,6.032534615625,2.211753,AY278488.2
1157,28050,28100,0.943650126156434,0.945332211942809,1.8021921351612904,0.4246949,AY278488.2
1158,28100,28150,0.945332211942809,0.9470142977291842,3.947208368852459,0.4602865,AY278488.2
1159,28150,28200,0.9470142977291842,0.9486963835155593,3.2484382416393442,2.653807,AY278488.2
1160,28200,28250,0.9486963835155593,0.9503784693019344,2.534543207936508,2.297599,AY278488.2
1161,28250,28300,0.9503784693019344,0.9520605550883096,1.651891397419355,2.053427,AY278488.2
1162,28300,28350,0.9520605550883096,0.9537426408746846,1.66451134983871,0.37138935,AY278488.2
1163,28350,28400,0.9537426408746846,0.9554247266610597,1.4488433238095237,0.4220503,AY278488.2
1164,28400,28450,0.9554247266610597,0.9571068124474348,0.98148097171875,0.4196386,AY278488.2
1165,28450,28500,0.9571068124474348,0.95878889823381,2.3956261388888893,2.335943,AY278488.2
1166,28500,28550,0.95878889823381,0.960470984020185,9.751284386153847,4.062137,AY278488.2
1167,28550,28600,0.960470984020185,0.9621530698065601,8.020674084553846,0.2611402,AY278488.2
1168,28600,28650,0.9621530698065601,0.9638351555929352,2.9295290665573774,2.197759,AY278488.2
1169,28650,28700,0.9638351555929352,0.9655172413793104,2.520010087080646,0.40165245,AY278488.2
1170,28700,28750,0.9655172413793104,0.9671993271656855,2.4399964175,0.41790875,AY278488.2
1171,28750,28800,0.9671993271656855,0.9688814129520605,5.926779291803278,0.3463322,AY278488.2
1172,28800,28850,0.9688814129520605,0.9705634987384356,0.2269297838095238,0.2258135,AY278488.2
1173,28850,28900,0.9705634987384356,0.9722455845248108,1.6931328729508197,0.4506787,AY278488.2
1174,28900,28950,0.9722455845248108,0.9739276703111859,1.7298842836065573,0.4827854,AY278488.2
1175,28950,29000,0.9739276703111859,0.975609756097561,0.6639789676923077,0.400404,AY278488.2
1176,29000,29050,0.975609756097561,0.977291841883936,3.85458750625,2.8243565,AY278488.2
1177,29050,29100,0.977291841883936,0.9789739276703112,5.182620183278688,3.003787,AY278488.2
1178,29100,29150,0.9789739276703112,0.9806560134566863,0.7089794904918033,0.2990318,AY278488.2
1179,29150,29200,0.9806560134566863,0.9823380992430614,6.123627427419355,2.58085,AY278488.2
1180,29200,29250,0.9823380992430614,0.9840201850294366,0.9004989050634921,0.2221885,AY278488.2
1181,29250,29300,0.9840201850294366,0.9857022708158116,2.49647444234375,2.1197755000000003,AY278488.2
1182,29300,29350,0.9857022708158116,0.9873843566021867,1.9164955450000003,0.4739652,AY278488.2
1183,29350,29400,0.9873843566021867,0.9890664423885618,3.9572142359375,3.54494,AY278488.2
1184,29400,29450,0.9890664423885618,0.990748528174937,3.566317281538461,3.176916,AY278488.2
1185,29450,29500,0.990748528174937,0.992430613961312,2.1437246868281252,0.4569957,AY278488.2
1186,29500,29550,0.992430613961312,0.9941126997476871,0.8271607722459015,0.2980198,AY278488.2
1187,29550,29600,0.9941126997476871,0.9957947855340622,8.892823542622953,2.301335,AY278488.2
1188,29600,29650,0.9957947855340622,0.9974768713204374,2.1425621774461536,2.16305,AY278488.2
1189,29650,29700,0.9974768713204374,0.9991589571068125,2.241474048507936,0.2255438,AY278488.2
1190,29700,29750,0.9991589571068125,1.0008410428931875,0.06796169414461538,0.04472444,AY278488.2
1191,0,50,0.0,0.0016811808614370734,0.5548548812244898,0.2575059,AY304486.1
1192,50,100,0.0016811808614370734,0.0033623617228741467,24.66689627786885,4.588913,AY304486.1
1193,100,150,0.0033623617228741467,0.00504354258431122,19.483271183714287,0.3236919,AY304486.1
1194,150,200,0.00504354258431122,0.0067247234457482935,4.11841722063492,2.806661,AY304486.1
1195,200,250,0.0067247234457482935,0.008405904307185366,8.297443865573772,3.029718,AY304486.1
1196,250,300,0.008405904307185366,0.01008708516862244,8.830748477049182,0.443137,AY304486.1
1197,300,350,0.01008708516862244,0.011768266030059513,11.053204448387097,3.3409335000000002,AY304486.1
1198,350,400,0.011768266030059513,0.013449446891496587,12.472076272258063,2.5088755000000003,AY304486.1
1199,400,450,0.013449446891496587,0.01513062775293366,3.6751944,2.4593030000000002,AY304486.1
1200,450,500,0.01513062775293366,0.016811808614370732,3.4045871906249996,2.441681,AY304486.1
1201,500,550,0.016811808614370732,0.018492989475807808,2.3894706098360654,2.511221,AY304486.1
1202,550,600,0.018492989475807808,0.02017417033724488,27.20261536557377,6.053664,AY304486.1
1203,600,650,0.02017417033724488,0.021855351198681955,2.121493287230769,2.09745,AY304486.1
1204,650,700,0.021855351198681955,0.023536532060119027,0.9710301746031748,0.3605945,AY304486.1
1205,700,750,0.023536532060119027,0.025217712921556102,2.3647389049206344,0.4050068,AY304486.1
1206,750,800,0.025217712921556102,0.026898893782993174,7.317476472580645,5.6612925,AY304486.1
1207,800,850,0.026898893782993174,0.02858007464443025,3.304270338,2.313082,AY304486.1
1208,850,900,0.02858007464443025,0.03026125550586732,1846.0327510933846,3.03121,AY304486.1
1209,900,950,0.03026125550586732,0.03194243636730439,2.730405932459017,0.4592178,AY304486.1
1210,950,1000,0.03194243636730439,0.033623617228741465,4.6595407218750005,3.3627830000000003,AY304486.1
1211,1000,1050,0.033623617228741465,0.035304798090178544,2.334102273384615,0.4577042,AY304486.1
1212,1050,1100,0.035304798090178544,0.036985978951615615,1.960440964590164,0.4577042,AY304486.1
1213,1100,1150,0.036985978951615615,0.03866715981305269,24.180315522206346,2.604191,AY304486.1
1214,1150,1200,0.03866715981305269,0.04034834067448976,26.272468032307692,8.347171,AY304486.1
1215,1200,1250,0.04034834067448976,0.04202952153592684,13.0228455125,2.1035880000000002,AY304486.1
1216,1250,1300,0.04202952153592684,0.04371070239736391,11.405703990661538,2.270838,AY304486.1
1217,1300,1350,0.04371070239736391,0.04539188325880098,6.405654077467742,2.122324,AY304486.1
1218,1350,1400,0.04539188325880098,0.04707306412023805,2.4665301016393446,2.377936,AY304486.1
1219,1400,1450,0.04707306412023805,0.048754244981675125,1.679683570967742,1.2782932,AY304486.1
1220,1450,1500,0.048754244981675125,0.050435425843112204,4.781924156885246,0.4315551,AY304486.1
1221,1500,1550,0.050435425843112204,0.052116606704549276,9.979741892187501,3.149757,AY304486.1
1222,1550,1600,0.052116606704549276,0.05379778756598635,1.3750220358461538,0.392965,AY304486.1
1223,1600,1650,0.05379778756598635,0.05547896842742342,2.6164067465625003,0.30431295,AY304486.1
1224,1650,1700,0.05547896842742342,0.0571601492888605,1.0881644567213116,0.2738408,AY304486.1
1225,1700,1750,0.0571601492888605,0.05884133015029757,1.1307826266153844,0.2583032,AY304486.1
1226,1750,1800,0.05884133015029757,0.06052251101173464,1.5302203170491804,0.2756369,AY304486.1
1227,1800,1850,0.06052251101173464,0.062203691873171714,2.410345423809524,2.035584,AY304486.1
1228,1850,1900,0.062203691873171714,0.06388487273460879,57.61571937923077,3.726921,AY304486.1
1229,1900,1950,0.06388487273460879,0.06556605359604586,56.005261193230766,0.4875267,AY304486.1
1230,1950,2000,0.06556605359604586,0.06724723445748293,1.3548896166666664,0.4584164,AY304486.1
1231,2000,2050,0.06724723445748293,0.06892841531892001,2.4091429648387095,2.3153185,AY304486.1
1232,2050,2100,0.06892841531892001,0.07060959618035709,2.0621774383076925,0.4810863,AY304486.1
1233,2100,2150,0.07060959618035709,0.07229077704179415,1.8181676430645164,0.49486575,AY304486.1
1234,2150,2200,0.07229077704179415,0.07397195790323123,1.5250409281967212,0.3736077,AY304486.1
1235,2200,2250,0.07397195790323123,0.07565313876466831,1.3613535552459015,0.2919808,AY304486.1
1236,2250,2300,0.07565313876466831,0.07733431962610537,1.0354185249999999,0.28288654999999996,AY304486.1
1237,2300,2350,0.07733431962610537,0.07901550048754245,4.712566383809524,3.550585,AY304486.1
1238,2350,2400,0.07901550048754245,0.08069668134897952,1.1372331377049183,0.3240145,AY304486.1
1239,2400,2450,0.08069668134897952,0.0823778622104166,7.192477351612903,3.4673065000000003,AY304486.1
1240,2450,2500,0.0823778622104166,0.08405904307185368,1.6515043559016396,0.4647428,AY304486.1
1241,2500,2550,0.08405904307185368,0.08574022393329074,4.203055404918032,2.066065,AY304486.1
1242,2550,2600,0.08574022393329074,0.08742140479472782,7.435861917460318,4.359503,AY304486.1
1243,2600,2650,0.08742140479472782,0.08910258565616488,4.548535617619049,3.139466,AY304486.1
1244,2650,2700,0.08910258565616488,0.09078376651760196,6.343981551230769,0.3836783,AY304486.1
1245,2700,2750,0.09078376651760196,0.09246494737903904,4.984628229677419,0.29089385,AY304486.1
1246,2750,2800,0.09246494737903904,0.0941461282404761,2.1730480688524594,0.4727749,AY304486.1
1247,2800,2850,0.0941461282404761,0.09582730910191319,2.1800320191803277,2.055428,AY304486.1
1248,2850,2900,0.09582730910191319,0.09750848996335025,4.9764948046774204,0.45147855000000003,AY304486.1
1249,2900,2950,0.09750848996335025,0.09918967082478733,1.445827003114754,0.3173482,AY304486.1
1250,2950,3000,0.09918967082478733,0.10087085168622441,1.902064452953846,0.3235306,AY304486.1
1251,3000,3050,0.10087085168622441,0.10255203254766147,4.560114903967213,0.3354685,AY304486.1
1252,3050,3100,0.10255203254766147,0.10423321340909855,3.4448828980952384,2.899375,AY304486.1
1253,3100,3150,0.10423321340909855,0.10591439427053563,2.30404820640625,0.3819659,AY304486.1
1254,3150,3200,0.10591439427053563,0.1075955751319727,0.38657155499999996,0.2251861,AY304486.1
1255,3200,3250,0.1075955751319727,0.10927675599340977,1.3993135033333335,0.2847036,AY304486.1
1256,3250,3300,0.10927675599340977,0.11095793685484684,0.5246845934590163,0.1313478,AY304486.1
1257,3300,3350,0.11095793685484684,0.11263911771628392,2.231551447096774,0.45060685,AY304486.1
1258,3350,3400,0.11263911771628392,0.114320298577721,7.328936647619048,2.303207,AY304486.1
1259,3400,3450,0.114320298577721,0.11600147943915806,6.53797644984127,0.472239,AY304486.1
1260,3450,3500,0.11600147943915806,0.11768266030059514,0.5791258609836066,0.2837145,AY304486.1
1261,3500,3550,0.11768266030059514,0.1193638411620322,5.2628999255737705,2.108514,AY304486.1
1262,3550,3600,0.1193638411620322,0.12104502202346928,3.1922215568852454,2.277245,AY304486.1
1263,3600,3650,0.12104502202346928,0.12272620288490636,3.2974000821311473,3.102708,AY304486.1
1264,3650,3700,0.12272620288490636,0.12440738374634343,160.5819123554839,5.717865,AY304486.1
1265,3700,3750,0.12440738374634343,0.1260885646077805,4.938493728307692,0.4434029,AY304486.1
1266,3750,3800,0.1260885646077805,0.12776974546921757,1.379883041451613,0.33857545,AY304486.1
1267,3800,3850,0.12776974546921757,0.12945092633065466,1.757601870234375,1.2691789,AY304486.1
1268,3850,3900,0.12945092633065466,0.13113210719209173,2.67006433609375,2.1389035,AY304486.1
1269,3900,3950,0.13113210719209173,0.1328132880535288,0.2292008504761905,0.1645372,AY304486.1
1270,3950,4000,0.1328132880535288,0.13449446891496586,1.3503566347619047,0.3957286,AY304486.1
1271,4000,4050,0.13449446891496586,0.13617564977640295,2.3067505734426224,2.038183,AY304486.1
1272,4050,4100,0.13617564977640295,0.13785683063784002,1.0018012967213115,0.3526455,AY304486.1
1273,4100,4150,0.13785683063784002,0.13953801149927708,1.4712839978124999,0.4751878,AY304486.1
1274,4150,4200,0.13953801149927708,0.14121919236071417,5.2739900931250006,3.2626049999999998,AY304486.1
1275,4200,4250,0.14121919236071417,0.14290037322215124,1.624300597704918,0.4901218,AY304486.1
1276,4250,4300,0.14290037322215124,0.1445815540835883,0.897300665081967,0.1794045,AY304486.1
1277,4300,4350,0.1445815540835883,0.1462627349450254,6.109585347213114,2.007059,AY304486.1
1278,4350,4400,0.1462627349450254,0.14794391580646246,5.606801766923077,0.4802815,AY304486.1
1279,4400,4450,0.14794391580646246,0.14962509666789953,0.7996045093442623,0.2382741,AY304486.1
1280,4450,4500,0.14962509666789953,0.15130627752933662,0.6089371240327869,0.2241983,AY304486.1
1281,4500,4550,0.15130627752933662,0.15298745839077368,1.9048590437049178,0.4275896,AY304486.1
1282,4550,4600,0.15298745839077368,0.15466863925221075,26.368991568622953,2.551077,AY304486.1
1283,4600,4650,0.15466863925221075,0.1563498201136478,0.9883399724193548,0.43429154999999997,AY304486.1
1284,4650,4700,0.1563498201136478,0.1580310009750849,0.828820295409836,0.2973978,AY304486.1
1285,4700,4750,0.1580310009750849,0.15971218183652197,1.7573736441269838,0.3750535,AY304486.1
1286,4750,4800,0.15971218183652197,0.16139336269795904,3.1885531303125,2.7436095,AY304486.1
1287,4800,4850,0.16139336269795904,0.16307454355939613,0.7237336637096774,0.26450735000000003,AY304486.1
1288,4850,4900,0.16307454355939613,0.1647557244208332,3.4053199999999992,2.99132,AY304486.1
1289,4900,4950,0.1647557244208332,0.16643690528227026,8.395296537096774,5.0115075000000004,AY304486.1
1290,4950,5000,0.16643690528227026,0.16811808614370735,1.7658409453968256,0.4779572,AY304486.1
1291,5000,5050,0.16811808614370735,0.16979926700514442,1.2047123093442624,0.3590836,AY304486.1
1292,5050,5100,0.16979926700514442,0.17148044786658148,1.5554941790163936,0.4416311,AY304486.1
1293,5100,5150,0.17148044786658148,0.17316162872801857,5.003723179836066,0.4650103,AY304486.1
1294,5150,5200,0.17316162872801857,0.17484280958945564,0.35372781470491793,0.1276083,AY304486.1
1295,5200,5250,0.17484280958945564,0.1765239904508927,0.8554848553225806,0.1755358,AY304486.1
1296,5250,5300,0.1765239904508927,0.17820517131232977,7.62802924359375,0.3597457,AY304486.1
1297,5300,5350,0.17820517131232977,0.17988635217376686,6.635612097213116,3.508941,AY304486.1
1298,5350,5400,0.17988635217376686,0.18156753303520393,1.5053494067692308,0.3777796,AY304486.1
1299,5400,5450,0.18156753303520393,0.183248713896641,2.265375987903226,0.4842683,AY304486.1
1300,5450,5500,0.183248713896641,0.18492989475807808,4.088562583387096,2.2090965000000002,AY304486.1
1301,5500,5550,0.18492989475807808,0.18661107561951515,38.92809968834426,3.458842,AY304486.1
1302,5550,5600,0.18661107561951515,0.1882922564809522,7.751939330655738,0.4598412,AY304486.1
1303,5600,5650,0.1882922564809522,0.1899734373423893,7.142124408225806,3.8422375,AY304486.1
1304,5650,5700,0.1899734373423893,0.19165461820382637,6.719966599538462,3.267357,AY304486.1
1305,5700,5750,0.19165461820382637,0.19333579906526344,0.8955394624193547,0.3673786,AY304486.1
1306,5750,5800,0.19333579906526344,0.1950169799267005,0.5123227587301588,0.3520623,AY304486.1
1307,5800,5850,0.1950169799267005,0.1966981607881376,2.445955553125,0.48609630000000004,AY304486.1
1308,5850,5900,0.1966981607881376,0.19837934164957466,1.4258569484000003,0.3593353,AY304486.1
1309,5900,5950,0.19837934164957466,0.20006052251101172,1.5314665435483872,0.4449287,AY304486.1
1310,5950,6000,0.20006052251101172,0.20174170337244882,2.228312147095238,0.4434915,AY304486.1
1311,6000,6050,0.20174170337244882,0.20342288423388588,0.9381144846557378,0.3502316,AY304486.1
1312,6050,6100,0.20342288423388588,0.20510406509532295,0.7224380859374999,0.39400369999999996,AY304486.1
1313,6100,6150,0.20510406509532295,0.20678524595676004,1.3848367293846153,0.4001439,AY304486.1
1314,6150,6200,0.20678524595676004,0.2084664268181971,1.012271625409836,0.3927924,AY304486.1
1315,6200,6250,0.2084664268181971,0.21014760767963417,1.2178651617187501,0.40776205,AY304486.1
1316,6250,6300,0.21014760767963417,0.21182878854107126,2.540595340983607,0.4442892,AY304486.1
1317,6300,6350,0.21182878854107126,0.21350996940250833,1.3171592126984126,0.351979,AY304486.1
1318,6350,6400,0.21350996940250833,0.2151911502639454,1.8849343633333333,0.4846638,AY304486.1
1319,6400,6450,0.2151911502639454,0.21687233112538246,1.6668859226984127,0.4435801,AY304486.1
1320,6450,6500,0.21687233112538246,0.21855351198681955,2.2710036714754094,2.104946,AY304486.1
1321,6500,6550,0.21855351198681955,0.2202346928482566,0.768317077142857,0.1902376,AY304486.1
1322,6550,6600,0.2202346928482566,0.22191587370969368,1.0196398909523807,0.379999,AY304486.1
1323,6600,6650,0.22191587370969368,0.22359705457113077,1.2853567822580645,0.42891285,AY304486.1
1324,6650,6700,0.22359705457113077,0.22527823543256784,6.112802869365079,3.556322,AY304486.1
1325,6700,6750,0.22527823543256784,0.2269594162940049,1.719040324109375,0.2319937,AY304486.1
1326,6750,6800,0.2269594162940049,0.228640597155442,0.4270075425245901,0.1779978,AY304486.1
1327,6800,6850,0.228640597155442,0.23032177801687906,2.378623186857142,2.041162,AY304486.1
1328,6850,6900,0.23032177801687906,0.23200295887831612,1.2489229264262294,0.4259175,AY304486.1
1329,6900,6950,0.23200295887831612,0.23368413973975322,1.1359789369841269,0.3997105,AY304486.1
1330,6950,7000,0.23368413973975322,0.23536532060119028,0.6211975560655738,0.2818929,AY304486.1
1331,7000,7050,0.23536532060119028,0.23704650146262735,0.8832779901587302,0.4023998,AY304486.1
1332,7050,7100,0.23704650146262735,0.2387276823240644,0.8739438382258063,0.31611639999999996,AY304486.1
1333,7100,7150,0.2387276823240644,0.2404088631855015,1.526861330793651,0.3705521,AY304486.1
1334,7150,7200,0.2404088631855015,0.24209004404693857,2.2313726621875,2.5107665,AY304486.1
1335,7200,7250,0.24209004404693857,0.24377122490837563,1.9828425590625,0.11435100000000001,AY304486.1
1336,7250,7300,0.24377122490837563,0.24545240576981273,2.2166515727868856,0.4080537,AY304486.1
1337,7300,7350,0.24545240576981273,0.2471335866312498,3.3296390717460316,2.582262,AY304486.1
1338,7350,7400,0.2471335866312498,0.24881476749268686,2.741819178688525,2.442981,AY304486.1
1339,7400,7450,0.24881476749268686,0.2504959483541239,48.50826601290322,7.5226635,AY304486.1
1340,7450,7500,0.2504959483541239,0.252177129215561,3.4092640141269843,3.252285,AY304486.1
